year,countyfips,county,state,UV,hover
2007,42117,Tioga,PA,NA,Tioga <br>
2007,42119,Union,PA,NA,Union <br>
2007,42121,Venango,PA,NA,Venango <br>
2007,42123,Warren,PA,NA,Warren <br>
2007,42125,Washington,PA,NA,Washington <br>
2007,42127,Wayne,PA,NA,Wayne <br>
2007,42129,Westmoreland,PA,NA,Westmoreland <br>
2007,42131,Wyoming,PA,NA,Wyoming <br>
2007,42133,York,PA,NA,York <br>
2008,23001,Androscoggin,ME,1903.11,Androscoggin <br>
2008,23003,Aroostook,ME,1660.26,Aroostook <br>
2008,23005,Cumberland,ME,1946.83,Cumberland <br>
2008,23007,Franklin,ME,1834.35,Franklin <br>
2008,23009,Hancock,ME,1931.58,Hancock <br>
2008,23011,Kennebec,ME,1898.11,Kennebec <br>
2008,23013,Knox,ME,1964.8,Knox <br>
2008,23015,Lincoln,ME,1965.4,Lincoln <br>
2008,23017,Oxford,ME,1875.47,Oxford <br>
2008,23019,Penobscot,ME,1845.34,Penobscot <br>
2008,23021,Piscataquis,ME,1813.87,Piscataquis <br>
2008,23023,Sagadahoc,ME,1972.09,Sagadahoc <br>
2008,23025,Somerset,ME,1831.44,Somerset <br>
2008,23027,Waldo,ME,1920.13,Waldo <br>
2008,23029,Washington,ME,1879.54,Washington <br>
2008,23031,York,ME,1968.36,York <br>
2008,36001,Albany,NY,2032.27,Albany <br>
2008,36003,Allegany,NY,2031.51,Allegany <br>
2008,36005,Bronx,NY,2175.09,Bronx <br>
2008,36007,Broome,NY,2042.91,Broome <br>
2008,36009,Cattaraugus,NY,2010.38,Cattaraugus <br>
2008,36011,Cayuga,NY,1934.46,Cayuga <br>
2008,36013,Chautauqua,NY,2035.15,Chautauqua <br>
2008,36015,Chemung,NY,2056.51,Chemung <br>
2008,36017,Chenango,NY,2018.43,Chenango <br>
2008,36019,Clinton,NY,1817.3,Clinton <br>
2008,36021,Columbia,NY,2031.17,Columbia <br>
2008,36023,Cortland,NY,1942.8,Cortland <br>
2008,36025,Delaware,NY,2057.46,Delaware <br>
2008,36027,Dutchess,NY,2102.46,Dutchess <br>
2008,36029,Erie,NY,2007.81,Erie <br>
2008,36031,Essex,NY,1854.23,Essex <br>
2008,36033,Franklin,NY,1859.84,Franklin <br>
2008,36035,Fulton,NY,2006.37,Fulton <br>
2008,36037,Genesee,NY,1953.86,Genesee <br>
2008,36039,Greene,NY,2029.9,Greene <br>
2008,36041,Hamilton,NY,1943.76,Hamilton <br>
2008,36043,Herkimer,NY,1963.89,Herkimer <br>
2008,36045,Jefferson,NY,1925.72,Jefferson <br>
2008,36047,Kings,NY,2201.98,Kings <br>
2008,36049,Lewis,NY,1917.9,Lewis <br>
2008,36051,Livingston,NY,1978.38,Livingston <br>
2008,36053,Madison,NY,1948.38,Madison <br>
2008,36055,Monroe,NY,1994.22,Monroe <br>
2008,36057,Montgomery,NY,1996.99,Montgomery <br>
2008,36059,Nassau,NY,2230.41,Nassau <br>
2008,36061,New York,NY,2171.4,New York <br>
2008,36063,Niagara,NY,2010.54,Niagara <br>
2008,36065,Oneida,NY,1962.99,Oneida <br>
2008,36067,Onondaga,NY,1931.28,Onondaga <br>
2008,36069,Ontario,NY,1963.18,Ontario <br>
2008,36071,Orange,NY,2127.73,Orange <br>
2008,36073,Orleans,NY,1986.91,Orleans <br>
2008,36075,Oswego,NY,1948.34,Oswego <br>
2008,36077,Otsego,NY,2025.7,Otsego <br>
2008,36079,Putnam,NY,2158.77,Putnam <br>
2008,36081,Queens,NY,2196,Queens <br>
2008,36083,Rensselaer,NY,2009.42,Rensselaer <br>
2008,36085,Richmond,NY,2225.22,Richmond <br>
2008,36087,Rockland,NY,2161.52,Rockland <br>
2008,36089,St Lawrence,NY,1872.09,St Lawrence <br>
2008,36091,Saratoga,NY,2008.91,Saratoga <br>
2008,36093,Schenectady,NY,2028.05,Schenectady <br>
2008,36095,Schoharie,NY,2021.37,Schoharie <br>
2008,36097,Schuyler,NY,2012.5,Schuyler <br>
2008,36099,Seneca,NY,1963.12,Seneca <br>
2008,36101,Steuben,NY,2035.7,Steuben <br>
2008,36103,Suffolk,NY,2241.97,Suffolk <br>
2008,36105,Sullivan,NY,2085.93,Sullivan <br>
2008,36107,Tioga,NY,2048.4,Tioga <br>
2008,36109,Tompkins,NY,1965.58,Tompkins <br>
2008,36111,Ulster,NY,2070.91,Ulster <br>
2008,36113,Warren,NY,1944.81,Warren <br>
2008,36115,Washington,NY,1961.21,Washington <br>
2008,36117,Wayne,NY,1992.43,Wayne <br>
2008,36119,Westchester,NY,2182.48,Westchester <br>
2008,36121,Wyoming,NY,1973.73,Wyoming <br>
2008,36123,Yates,NY,2005.39,Yates <br>
2008,39001,Adams,OH,2358.67,Adams <br>
2008,39003,Allen,OH,2207.5,Allen <br>
2008,39005,Ashland,OH,2174.29,Ashland <br>
2008,39007,Ashtabula,OH,2118.17,Ashtabula <br>
2008,39009,Athens,OH,2280.69,Athens <br>
2008,39011,Auglaize,OH,2227.41,Auglaize <br>
2008,39013,Belmont,OH,2201.4,Belmont <br>
2008,39015,Brown,OH,2347.56,Brown <br>
2008,39017,Butler,OH,2323.74,Butler <br>
2008,39019,Carroll,OH,2174.82,Carroll <br>
2008,39021,Champaign,OH,2253.18,Champaign <br>
2008,39023,Clark,OH,2285.17,Clark <br>
2008,39025,Clermont,OH,2309.88,Clermont <br>
2008,39027,Clinton,OH,2322.53,Clinton <br>
2008,39029,Columbiana,OH,2146.6,Columbiana <br>
2008,39031,Coshocton,OH,2194.94,Coshocton <br>
2008,39033,Crawford,OH,2175.83,Crawford <br>
2008,39035,Cuyahoga,OH,2103.64,Cuyahoga <br>
2008,39037,Darke,OH,2285.29,Darke <br>
2008,39039,Defiance,OH,2184.2,Defiance <br>
2008,39041,Delaware,OH,2240.76,Delaware <br>
2008,39043,Erie,OH,2144.53,Erie <br>
2008,39045,Fairfield,OH,2284.41,Fairfield <br>
2008,39047,Fayette,OH,2305.89,Fayette <br>
2008,39049,Franklin,OH,2259.71,Franklin <br>
2008,39051,Fulton,OH,2147.31,Fulton <br>
2008,39053,Gallia,OH,2362.16,Gallia <br>
2008,39055,Geauga,OH,2106.41,Geauga <br>
2008,39057,Greene,OH,2298.65,Greene <br>
2008,39059,Guernsey,OH,2242.43,Guernsey <br>
2008,39061,Hamilton,OH,2317.93,Hamilton <br>
2008,39063,Hancock,OH,2170.08,Hancock <br>
2008,39065,Hardin,OH,2216.96,Hardin <br>
2008,39067,Harrison,OH,2185.8,Harrison <br>
2008,39069,Henry,OH,2165.67,Henry <br>
2008,39071,Highland,OH,2322.73,Highland <br>
2008,39073,Hocking,OH,2289.78,Hocking <br>
2008,39075,Holmes,OH,2213.88,Holmes <br>
